state,tor_length,tor_width,year,injuries,fatalities,tor_scale_unified
AR,0.5,25.0,2004,0,0,EF0
AR,2.0,25.0,2004,0,0,EF0
MO,1.0,50.0,2004,0,0,EF0
MO,1.0,50.0,2004,0,0,EF1
MO,9.0,50.0,2004,0,0,EF1
MO,0.5,50.0,2004,0,0,EF1
TX,2.0,100.0,2004,0,0,EF1
TX,0.5,100.0,2004,0,0,EF0
AR,13.2,800.0,2004,11,0,EF2
AR,2.0,300.0,2004,0,0,EF1
AR,10.8,800.0,2004,0,0,EF2
IL,1.5,100.0,2004,0,0,EF0
AL,5.3,250.0,2004,0,0,EF1
AL,0.1,25.0,2004,0,0,EF0
OK,3.0,600.0,2004,0,0,EF1
OK,0.1,20.0,2004,0,0,EF0
CA,0.2,25.0,2004,0,0,EF0
FL,0.3,20.0,2004,0,0,EF1
MS,7.5,200.0,2004,0,0,EF1
MS,3.0,150.0,2004,0,0,EF1
MS,5.0,100.0,2004,0,0,EF1
MS,12.0,300.0,2004,0,0,EF1
TX,0.1,20.0,2004,0,0,EF0
AL,4.8,75.0,2004,0,0,EF0
AL,2.4,50.0,2004,0,0,EF0
AL,0.4,200.0,2004,0,0,EF0
AL,1.1,50.0,2004,0,0,EF0
TX,0.1,20.0,2004,0,0,EF0
TX,0.1,20.0,2004,0,0,EF0
TX,0.5,25.0,2004,0,0,EF0
TX,0.2,20.0,2004,0,0,EF0
TX,0.1,15.0,2004,0,0,EF0
TX,0.1,20.0,2004,0,0,EF0
TX,2.0,500.0,2004,0,0,EF2
GA,6.0,75.0,2004,0,0,EF1
GA,7.0,50.0,2004,0,0,EF1
AL,1.0,50.0,2004,0,0,EF0
LA,1.0,10.0,2004,0,0,EF0
AR,1.1,30.0,2004,0,0,EF0
MS,3.0,75.0,2004,0,0,EF1
MN,1.5,100.0,2004,0,0,EF0
AR,1.8,40.0,2004,0,0,EF0
TX,0.5,30.0,2004,0,0,EF1
TX,0.2,20.0,2004,0,0,EF0
MS,12.5,600.0,2004,2,0,EF2
TX,0.2,20.0,2004,0,0,EF0
MD,0.3,50.0,2004,0,0,EF0
MS,0.5,100.0,2004,0,0,EF0
MS,0.7,100.0,2004,0,0,EF0
MS,16.0,300.0,2004,0,0,EF1
MS,3.0,100.0,2004,0,0,EF0
MS,1.0,100.0,2004,0,0,EF2
MS,0.8,25.0,2004,0,0,EF1
SC,0.89,100.0,2014,0,0,EF0
SC,1.0,50.0,2014,0,0,EF0
VA,0.4,75.0,2014,0,0,EF0
ND,1.05,30.0,2014,0,0,EF0
NC,0.15,100.0,2014,1,0,EF2
MO,0.08,25.0,2014,0,0,EF0
MA,2.06,176.0,2014,0,0,EF0
MT,0.1,5.0,2014,0,0,EF0
MO,0.11,25.0,2014,0,0,EF0
SC,0.43,30.0,2014,0,0,EF0
AR,0.09,50.0,2014,0,0,EF0
AL,6.01,50.0,2014,0,0,EF0
MO,0.75,25.0,2014,0,0,EF0
OK,0.2,50.0,2014,0,0,EF0
AL,1.08,150.0,2014,0,0,EF0
KS,1.0,50.0,2014,0,0,EF1
OH,0.47,50.0,2014,0,0,EF0
OH,0.96,50.0,2014,0,0,EF0
MO,18.27,20.0,2014,0,0,EF1
SD,0.73,40.0,2014,0,0,EF1
SD,2.0,400.0,2014,0,0,EF0
NV,0.4,20.0,2014,0,0,EF0
ND,11.64,250.0,2014,0,0,EF1
OH,0.1,20.0,2014,0,0,EF0
TN,1.81,800.0,2014,0,0,EF3
NC,0.04,25.0,2014,0,0,EF0
NC,0.02,25.0,2014,0,0,EF0
TN,4.18,75.0,2014,0,0,EF1
WA,0.2,25.0,2014,0,0,EF0
OH,0.76,50.0,2014,0,0,EF0
MO,0.07,50.0,2014,0,0,EF0
AL,0.48,75.0,2014,0,0,EF0
AL,0.7,250.0,2014,0,0,EF0
LA,0.9,200.0,2014,0,0,EF1
ID,0.1,5.0,2014,0,0,EF0
MO,0.09,75.0,2014,0,0,EF1
MO,0.43,100.0,2014,0,0,EF0
KS,2.0,220.0,2014,0,0,EF1
LA,3.6,350.0,2014,0,0,EF1
KS,1.0,25.0,2014,0,0,EF0
KS,2.0,25.0,2014,0,0,EF0
TN,1.97,100.0,2014,1,0,EF1
LA,0.7,225.0,2014,0,0,EF1
TX,5.8,275.0,2014,0,0,EF1
MS,12.51,880.0,2014,50,3,EF3
MS,1.29,200.0,2014,1,0,EF1
KS,6.33,500.0,2014,2,0,EF3
MS,5.89,350.0,2014,0,2,EF2
GA,2.9,10.0,2014,0,0,EF0
TN,1.64,400.0,2014,0,0,EF1
TN,1.05,100.0,2014,0,0,EF1
GA,2.22,300.0,2014,0,0,EF0
AL,1.82,400.0,2014,0,0,EF1
LA,4.62,150.0,2014,0,0,EF2
MS,0.06,50.0,2014,0,0,EF0
MS,0.24,50.0,2014,0,0,EF0
MS,0.49,100.0,2014,0,0,EF0
MS,1.53,50.0,2014,0,0,EF0
MS,1.17,75.0,2014,0,0,EF0
NC,0.2,25.0,2014,1,0,EF1
CO,0.25,100.0,2014,0,0,EF1
GA,0.74,180.0,2014,9,0,EF2
GA,0.1,25.0,2014,0,0,EF0
AL,10.33,150.0,2014,0,0,EF1
AL,5.89,150.0,2014,0,0,EF1
GA,20.02,70.0,2014,0,0,EF1
GA,1.44,70.0,2014,0,0,EF0
GA,2.7,50.0,2014,0,0,EF0
TN,1.98,400.0,2014,0,0,EF1
AL,5.06,450.0,2014,0,0,EF1
CO,0.1,50.0,2014,0,0,EF0
AL,11.57,150.0,2014,0,0,EF1
AL,16.21,150.0,2014,0,0,EF1
CO,0.25,100.0,2014,1,0,EF1
OH,0.13,80.0,2014,0,0,EF0
OH,2.03,80.0,2014,0,0,EF0
CO,0.1,50.0,2014,0,0,EF0
CO,0.1,50.0,2014,0,0,EF0
AL,2.73,500.0,2014,0,0,EF1
IL,1.38,100.0,2014,0,0,EF1
CO,5.46,100.0,2014,0,0,EF0
CO,0.1,50.0,2014,0,0,EF0
CO,0.19,25.0,2014,0,0,EF0
CO,0.1,50.0,2014,0,0,EF0
CO,0.1,50.0,2014,0,0,EF0
CO,2.62,100.0,2014,0,0,EF0
CO,0.1,50.0,2014,0,0,EF0
GA,1.42,200.0,2014,0,0,EF1
CO,0.1,50.0,2014,0,0,EF0
OH,0.63,30.0,2014,0,0,EF0
GA,0.42,100.0,2014,0,0,EF0
FL,0.01,50.0,2014,0,0,EF0
TX,0.23,75.0,2014,0,0,EF0
TX,1.0,100.0,2014,0,0,EF1
LA,1.12,100.0,2014,0,0,EF0
LA,3.87,300.0,2014,0,0,EF1
GA,4.44,100.0,2014,0,0,EF1
GA,16.58,75.0,2014,0,0,EF0
GA,3.7,50.0,2014,0,0,EF1
GA,0.53,50.0,2014,0,0,EF0
AL,3.53,300.0,2014,0,0,EF1
FL,5.74,420.0,2014,2,0,EF2
GA,13.49,75.0,2014,0,0,EF1
GA,0.47,100.0,2014,0,0,EF1
AL,19.67,500.0,2014,0,0,EF1
AL,0.22,100.0,2014,0,0,EF1
FL,7.14,420.0,2014,0,0,EF1
GA,18.14,75.0,2014,0,0,EF1
GA,0.54,70.0,2014,0,0,EF1
GA,2.4,70.0,2014,0,0,EF1
GA,3.16,50.0,2014,0,0,EF0
AL,4.85,250.0,2014,0,0,EF0
AL,2.05,150.0,2014,0,0,EF0
AL,3.23,400.0,2014,0,0,EF1
GA,0.05,100.0,2014,0,0,EF1
AL,5.66,450.0,2014,0,0,EF1
OK,0.17,50.0,2014,0,0,EF0
GA,8.51,200.0,2014,0,0,EF0
GA,2.47,80.0,2014,0,0,EF0
AL,0.83,50.0,2014,1,0,EF2
NM,1.75,160.0,2014,0,0,EF1
MO,0.05,20.0,2014,0,0,EF0
MO,4.22,40.0,2014,0,0,EF0
GA,5.69,100.0,2014,0,0,EF1
KS,5.98,100.0,2014,0,0,EF0
IL,0.34,40.0,2014,0,0,EF0
MS,1.75,200.0,2014,0,0,EF1
MS,9.2,250.0,2014,0,0,EF2
TX,4.25,50.0,2014,0,0,EF1
TX,1.98,150.0,2014,0,0,EF1
IL,0.3,30.0,2014,0,0,EF0
IL,1.44,30.0,2014,0,0,EF0
FL,0.5,50.0,2014,0,0,EF0
MO,6.4,60.0,2014,0,0,EF1
FL,9.33,420.0,2014,0,0,EF0
MS,1.33,150.0,2014,0,0,EF0
IL,0.25,50.0,2014,0,0,EF1
IL,0.29,50.0,2014,0,0,EF0
IL,1.05,75.0,2014,0,0,EF1
TX,0.28,25.0,2014,0,0,EF0
NC,0.18,145.0,2014,0,0,EF0
NC,0.12,75.0,2014,0,0,EF0
FL,0.25,50.0,2014,0,0,EF0
MO,9.25,200.0,2014,0,0,EF1
MO,2.98,100.0,2014,0,0,EF2
MO,12.84,500.0,2014,0,0,EF0
CA,0.73,10.0,2014,0,0,EF0
NE,6.18,30.0,2014,0,0,EF0
OH,8.93,400.0,2014,0,0,EF3
NC,0.76,150.0,2014,0,0,EF1
KS,8.5,400.0,2014,0,0,EF2
VA,0.84,25.0,2014,0,0,EF0
MO,2.38,50.0,2014,0,0,EF0
NE,2.07,30.0,2014,0,0,EF0
LA,1.84,100.0,2014,0,0,EF1
LA,0.81,50.0,2014,0,0,EF0
MO,1.21,500.0,2014,0,0,EF2
NC,0.83,175.0,2014,0,0,EF1
KS,0.1,10.0,2014,0,0,EF0
LA,2.65,75.0,2014,0,0,EF1
FL,0.4,50.0,2014,0,0,EF1
FL,0.05,10.0,2014,0,0,EF0
FL,1.38,15.0,2014,0,0,EF0
IA,0.15,50.0,2014,0,0,EF0
MS,0.24,50.0,2014,0,0,EF0
SC,1.87,75.0,2014,0,0,EF0
MS,1.95,100.0,2014,0,0,EF1
MS,2.04,100.0,2014,0,0,EF1
MI,0.75,150.0,2014,0,0,EF0
MI,1.6,80.0,2014,0,0,EF0
NY,6.28,440.0,2014,0,0,EF3
IN,0.5,75.0,2014,0,0,EF0
SD,0.17,50.0,2014,0,0,EF0
ND,0.1,25.0,2014,0,0,EF0
ND,0.4,30.0,2014,0,0,EF0
MN,2.0,300.0,2014,0,0,EF1
MN,0.3,20.0,2014,0,0,EF0
MS,4.27,150.0,2014,3,0,EF3
SD,0.4,50.0,2014,0,0,EF0
NY,0.51,440.0,2014,0,0,EF1
KS,0.51,25.0,2014,0,0,EF0
KS,0.6,25.0,2014,0,0,EF0
KS,0.34,25.0,2014,0,0,EF0
IN,1.28,75.0,2014,0,0,EF1
IN,0.25,75.0,2014,0,0,EF1
LA,4.62,300.0,2014,0,0,EF0
ID,0.02,15.0,2014,0,0,EF0
ID,3.0,20.0,2014,0,0,EF0
MS,0.15,300.0,2014,0,0,EF1
MN,0.25,50.0,2014,0,0,EF0
MN,0.28,50.0,2014,0,0,EF0
MN,1.0,10.0,2014,0,0,EF1
ME,1.71,80.0,2014,0,0,EF1
MT,0.25,10.0,2014,0,0,EF0
TX,0.67,200.0,2014,0,0,EF0
TX,0.79,300.0,2014,0,0,EF0
TX,0.6,200.0,2014,0,0,EF0
MS,9.57,150.0,2014,0,0,EF1
MS,5.59,400.0,2014,0,0,EF2
WI,0.16,30.0,2014,0,0,EF0
OH,1.08,100.0,2014,0,0,EF0
NY,11.0,250.0,2014,0,0,EF1
SD,3.37,400.0,2014,0,0,EF2
IA,0.3,50.0,2014,0,0,EF0
NE,2.5,100.0,2014,0,0,EF1
OH,0.21,40.0,2014,0,0,EF0
MO,2.9,25.0,2014,0,0,EF0
NM,0.22,200.0,2014,0,0,EF0
MS,3.41,100.0,2014,0,0,EF1
KS,0.49,25.0,2014,0,0,EF0
TX,0.73,10.0,2014,0,0,EF0
PA,4.57,150.0,2014,0,0,EF0
IA,0.86,50.0,2014,0,0,EF0
IA,0.49,50.0,2014,0,0,EF0
SD,2.4,50.0,2014,0,0,EF0
PA,5.36,50.0,2014,0,0,EF0
TX,3.07,100.0,2014,0,0,EF0
MS,0.64,100.0,2014,0,0,EF1
MS,8.06,300.0,2014,0,0,EF2
WV,0.07,50.0,2014,0,0,EF0
TX,0.37,50.0,2014,0,0,EF0
GA,0.77,50.0,2014,0,0,EF0
KS,0.08,75.0,2014,0,0,EF0
MS,10.31,300.0,2014,0,0,EF2
NM,3.65,200.0,2014,0,0,EF0
ND,8.0,300.0,2014,0,0,EF1
OK,0.5,50.0,2014,0,0,EF0
MS,8.71,880.0,2014,15,0,EF3
MS,5.05,100.0,2014,0,0,EF1
MS,3.82,200.0,2014,0,0,EF1
MS,11.56,100.0,2014,0,0,EF1
MS,0.8,75.0,2014,0,0,EF0
MN,0.25,50.0,2014,0,0,EF0
ME,0.63,10.0,2014,0,0,EF0
MS,6.35,250.0,2014,0,0,EF1
MS,4.67,200.0,2014,1,0,EF1
MN,4.43,20.0,2014,0,0,EF0
MN,1.03,10.0,2014,0,0,EF0
MN,0.15,10.0,2014,0,0,EF0
IL,0.66,50.0,2014,0,0,EF1
SD,0.11,50.0,2014,0,0,EF1
IA,4.63,80.0,2014,0,0,EF0
CO,0.1,50.0,2014,0,0,EF0
CT,0.72,100.0,2014,0,0,EF0
IL,0.38,50.0,2014,0,0,EF0
IL,3.7,100.0,2014,0,0,EF1
IL,2.78,50.0,2014,0,0,EF1
WI,0.4,125.0,2014,0,0,EF1
NM,1.24,50.0,2014,0,0,EF0
KS,0.5,10.0,2014,0,0,EF0
WI,0.51,125.0,2014,0,0,EF1
CO,0.1,50.0,2014,0,0,EF0
CO,0.1,50.0,2014,0,0,EF0
MS,0.7,25.0,2014,0,0,EF0
ND,0.1,10.0,2014,0,0,EF0
FL,0.37,10.0,2014,0,0,EF0
TX,0.01,20.0,2014,0,0,EF0
PA,10.98,100.0,2014,0,0,EF1
OH,1.72,120.0,2014,0,0,EF1
WI,4.35,200.0,2014,0,0,EF1
CO,0.1,50.0,2014,0,0,EF0
IN,4.72,200.0,2014,0,0,EF1
ND,0.1,10.0,2014,0,0,EF0
OH,2.52,1300.0,2014,0,0,EF0
CO,0.1,100.0,2014,0,0,EF0
KS,0.25,10.0,2014,0,0,EF0
CO,0.5,100.0,2014,0,0,EF0
SD,0.05,10.0,2014,0,0,EF0
SD,0.1,10.0,2014,0,0,EF0
IN,0.26,200.0,2014,0,0,EF1
NE,12.11,400.0,2014,0,0,EF4
NE,1.79,500.0,2014,0,0,EF2
ND,3.77,40.0,2014,0,0,EF0
IN,0.45,50.0,2014,0,0,EF1
IN,0.55,150.0,2014,0,0,EF1
MN,0.87,10.0,2014,0,0,EF0
MN,0.69,10.0,2014,0,0,EF0
NV,0.48,7.0,2014,0,0,EF0
WI,6.78,641.0,2014,0,0,EF1
ND,0.02,20.0,2014,0,0,EF0
AL,8.4,300.0,2014,0,0,EF1
KS,0.25,10.0,2014,0,0,EF0
KS,0.7,50.0,2014,0,0,EF0
WI,7.02,100.0,2014,0,0,EF1
MN,0.1,50.0,2014,0,0,EF0
MN,3.62,10.0,2014,0,0,EF0
TX,0.12,50.0,2014,0,0,EF0
WY,16.51,530.0,2014,1,0,EF2
NM,2.82,50.0,2014,0,0,EF0
NM,1.39,50.0,2014,0,0,EF0
IN,4.93,400.0,2014,0,0,EF1
MI,1.58,100.0,2014,0,0,EF1
NE,4.72,500.0,2014,0,0,EF4
NE,3.94,630.0,2014,0,0,EF1
AZ,0.79,50.0,2014,0,0,EF0
AR,7.53,300.0,2014,0,0,EF1
AR,3.31,150.0,2014,0,0,EF1
IL,0.66,50.0,2014,0,0,EF1
IA,0.94,20.0,2014,0,0,EF0
IN,0.5,25.0,2014,0,0,EF0
NM,0.1,20.0,2014,0,0,EF0
NM,0.25,50.0,2014,0,0,EF0
NE,1.19,75.0,2014,0,0,EF0
NE,0.27,25.0,2014,0,0,EF0
NE,0.01,25.0,2014,0,0,EF0
NE,0.01,25.0,2014,0,0,EF0
IN,3.43,400.0,2014,0,0,EF1
NE,0.94,200.0,2014,0,0,EF2
KY,0.59,125.0,2014,0,0,EF0
AR,3.32,250.0,2014,0,0,EF1
IA,0.52,25.0,2014,0,0,EF0
IA,0.04,20.0,2014,0,0,EF0
NM,3.73,50.0,2014,0,0,EF0
KS,3.69,100.0,2014,0,0,EF0
NE,3.96,2059.0,2014,0,0,EF3
NE,3.39,850.0,2014,0,0,EF1
WI,0.65,50.0,2014,0,0,EF1
WI,0.52,50.0,2014,0,0,EF1
IA,1.43,20.0,2014,0,0,EF0
CO,0.1,50.0,2014,0,0,EF0
SD,0.1,10.0,2014,0,0,EF0
ND,1.35,25.0,2014,0,0,EF0
WI,5.05,200.0,2014,0,0,EF2
WI,2.32,500.0,2014,0,0,EF1
SD,0.28,20.0,2014,0,0,EF0
PA,0.54,20.0,2014,0,0,EF0
IN,6.85,150.0,2014,0,0,EF1
SD,0.83,20.0,2014,0,0,EF0
CO,0.1,50.0,2014,0,0,EF0
CO,0.1,50.0,2014,0,0,EF0
TX,1.68,100.0,2014,0,0,EF2
OH,0.16,25.0,2014,0,0,EF0
FL,0.15,15.0,2014,0,0,EF0
IL,2.47,100.0,2014,0,0,EF1
CO,0.1,50.0,2014,0,0,EF0
NM,0.85,100.0,2014,0,0,EF0
IA,7.12,200.0,2014,0,0,EF1
IA,3.7,150.0,2014,0,0,EF2
NE,1.11,280.0,2014,0,0,EF1
NE,8.05,500.0,2014,20,1,EF4
KS,7.4,100.0,2014,0,0,EF1
IN,0.16,50.0,2014,0,0,EF1
IN,2.52,150.0,2014,0,0,EF0
IA,6.38,400.0,2014,0,0,EF1
IA,2.01,90.0,2014,0,0,EF0
NM,0.1,50.0,2014,0,0,EF0
IA,1.34,75.0,2014,0,0,EF1
CO,0.1,50.0,2014,0,0,EF0
CO,5.24,200.0,2014,0,0,EF1
NE,8.6,500.0,2014,0,1,EF4
NE,11.17,500.0,2014,0,0,EF3
KY,0.47,200.0,2014,0,0,EF0
MO,2.7,400.0,2014,0,0,EF1
MO,1.24,100.0,2014,0,0,EF0
NE,1.15,50.0,2014,0,0,EF0
AL,0.74,100.0,2014,0,0,EF1
CO,0.1,50.0,2014,0,0,EF0
CO,0.1,50.0,2014,0,0,EF0
CO,0.25,100.0,2014,0,0,EF1
IA,4.5,190.0,2014,0,0,EF1
IA,5.53,460.0,2014,0,0,EF1
IA,5.29,150.0,2014,0,0,EF0
ND,0.04,20.0,2014,0,0,EF0
CO,3.39,100.0,2014,0,0,EF0
CO,0.1,50.0,2014,0,0,EF0
WY,5.92,100.0,2014,0,0,EF1
WY,0.33,30.0,2014,0,0,EF0
AR,5.18,300.0,2014,0,0,EF0
IN,1.79,50.0,2014,0,0,EF0
AR,4.08,200.0,2014,0,0,EF1
NY,12.32,300.0,2014,0,0,EF1
WI,29.07,400.0,2014,0,0,EF2
NM,1.08,50.0,2014,0,0,EF0
IA,1.22,140.0,2014,0,0,EF0
IA,2.03,190.0,2014,0,0,EF1
IA,0.4,15.0,2014,0,0,EF0
NE,9.79,530.0,2014,0,0,EF4
NE,0.01,25.0,2014,0,0,EF0
MO,7.35,75.0,2014,0,0,EF1
NE,5.31,850.0,2014,0,0,EF2
IA,2.0,75.0,2014,0,0,EF0
WI,0.41,100.0,2014,0,0,EF1
IA,3.21,100.0,2014,0,0,EF1
AR,3.66,300.0,2014,0,0,EF1
IA,9.68,225.0,2014,0,0,EF1
KY,1.65,60.0,2014,0,0,EF1
MO,1.69,25.0,2014,0,0,EF0
WI,2.06,50.0,2014,0,0,EF0
MA,1.93,660.0,2014,6,0,EF2
KY,2.0,900.0,2014,0,0,EF1
MO,7.16,100.0,2014,0,0,EF1
MO,2.0,50.0,2014,0,0,EF1
MO,2.0,75.0,2014,0,0,EF1
NV,0.08,25.0,2014,0,0,EF0
CO,0.96,75.0,2014,0,0,EF0
TX,7.03,125.0,2014,0,0,EF1
SD,3.74,50.0,2014,0,0,EF0
MN,1.43,150.0,2014,0,0,EF0
TX,0.1,20.0,2014,0,0,EF0
NH,0.02,10.0,2014,0,0,EF0
KY,3.66,275.0,2014,0,0,EF1
KY,3.55,150.0,2014,0,0,EF1
KY,2.79,150.0,2014,0,0,EF1
FL,0.01,20.0,2014,0,0,EF0
FL,1.73,20.0,2014,0,0,EF0
FL,2.07,20.0,2014,0,0,EF0
KS,0.1,25.0,2014,0,0,EF0
FL,0.01,20.0,2014,0,0,EF0
FL,0.01,20.0,2014,0,0,EF0
KY,0.38,125.0,2014,0,0,EF1
SD,2.13,10.0,2014,0,0,EF0
SD,4.4,15.0,2014,0,0,EF0
MN,7.0,300.0,2014,0,0,EF1
MN,10.0,500.0,2014,0,0,EF2
KY,1.36,110.0,2014,0,0,EF1
SD,1.46,10.0,2014,0,0,EF1
FL,2.58,30.0,2014,0,0,EF0
MN,2.7,200.0,2014,0,0,EF2
ME,2.75,800.0,2014,0,0,EF1
MI,0.29,100.0,2014,0,0,EF0
MN,1.5,50.0,2014,0,0,EF0
MN,2.0,250.0,2014,0,0,EF1
KY,0.6,50.0,2014,0,0,EF1
NC,1.13,100.0,2014,0,0,EF1
NC,0.77,200.0,2014,0,0,EF1
TX,0.22,50.0,2014,0,0,EF0
KY,3.7,150.0,2014,0,0,EF1
IN,0.1,50.0,2014,0,0,EF0
KY,0.3,35.0,2014,0,0,EF1
KY,0.1,130.0,2014,0,0,EF1
CO,0.1,50.0,2014,0,0,EF0
WI,0.05,3.0,2014,0,0,EF0
MN,1.3,50.0,2014,0,0,EF0
MN,5.38,100.0,2014,0,0,EF0
LA,0.01,10.0,2014,0,0,EF0
GA,2.95,200.0,2014,0,0,EF1
GA,2.99,75.0,2014,0,0,EF0
NM,2.26,700.0,2014,0,0,EF1
NC,0.5,100.0,2014,0,0,EF0
GA,1.49,200.0,2014,0,0,EF1
GA,2.63,75.0,2014,0,0,EF0
AR,2.51,400.0,2014,4,1,EF2
TX,0.69,50.0,2014,0,0,EF0
TX,0.59,75.0,2014,0,0,EF0
MO,2.22,100.0,2014,0,0,EF1
GA,1.07,75.0,2014,0,0,EF0
FL,0.8,75.0,2014,0,0,EF0
KY,2.17,150.0,2014,0,0,EF1
WV,5.54,180.0,2014,2,0,EF1
GA,0.83,100.0,2014,0,0,EF1
IL,8.44,200.0,2014,0,0,EF1
IL,0.2,50.0,2014,0,0,EF1
GA,6.4,100.0,2014,0,0,EF1
GA,1.11,100.0,2014,0,0,EF0
IL,2.75,50.0,2014,0,0,EF0
IL,1.56,200.0,2014,0,0,EF2
MI,1.23,150.0,2014,0,0,EF1
MD,5.63,75.0,2014,0,0,EF0
KS,7.63,200.0,2014,0,0,EF1
WV,3.01,150.0,2014,0,0,EF2
MI,0.67,30.0,2014,0,0,EF0
LA,9.05,300.0,2014,0,0,EF2
MI,9.14,75.0,2014,0,0,EF1
MI,4.02,125.0,2014,0,0,EF1
MI,7.21,210.0,2014,0,0,EF1
KY,1.7,60.0,2014,1,0,EF1
KY,0.12,50.0,2014,0,0,EF1
GA,0.29,100.0,2014,0,0,EF1
AZ,2.1,700.0,2014,0,0,EF0
MN,4.24,150.0,2014,0,0,EF0
AR,0.7,33.0,2014,0,0,EF0
SD,0.3,10.0,2014,0,0,EF0
AL,3.48,200.0,2014,1,0,EF1
MO,4.89,25.0,2014,0,0,EF0
NY,6.0,150.0,2014,0,0,EF1
WA,1.3,66.0,2014,0,0,EF1
KY,0.17,100.0,2014,0,0,EF1
MO,0.87,30.0,2014,0,0,EF0
MO,2.17,30.0,2014,0,0,EF0
NE,7.72,965.0,2014,0,0,EF1
NY,0.1,50.0,2014,0,0,EF1
MS,0.52,50.0,2014,0,0,EF0
KY,2.24,60.0,2014,0,0,EF1
KY,1.03,25.0,2014,0,0,EF0
NE,5.8,500.0,2014,1,0,EF1
CA,0.95,50.0,2014,0,0,EF1
IL,4.77,100.0,2014,0,0,EF1
IL,1.54,100.0,2014,0,0,EF1
MS,4.62,100.0,2014,0,0,EF1
NE,7.33,800.0,2014,0,0,EF1
NE,5.16,200.0,2014,0,0,EF1
IL,2.21,100.0,2014,0,0,EF1
MO,0.34,100.0,2014,0,0,EF0
MO,0.88,100.0,2014,0,0,EF0
AR,0.87,100.0,2014,0,0,EF0
NE,9.7,500.0,2014,0,0,EF1
NE,1.8,200.0,2014,0,0,EF0
NE,3.36,800.0,2014,0,0,EF1
AR,2.43,500.0,2014,1,1,EF2
CA,0.01,10.0,2014,0,0,EF0
AZ,0.45,100.0,2014,0,0,EF0
KS,0.02,10.0,2014,0,0,EF0
IL,0.99,90.0,2014,0,0,EF1
IL,12.09,80.0,2014,1,0,EF2
IL,6.3,50.0,2014,0,0,EF1
NC,0.5,40.0,2014,0,0,EF0
IL,4.8,50.0,2014,0,0,EF1
IL,1.06,50.0,2014,0,0,EF1
IL,11.25,50.0,2014,0,0,EF1
AL,4.2,150.0,2014,0,0,EF0
AR,0.53,100.0,2014,0,0,EF1
IL,0.27,50.0,2014,0,0,EF0
CA,0.26,10.0,2014,0,0,EF0
CA,0.7,50.0,2014,0,0,EF1
IL,5.03,85.0,2014,0,0,EF0
IL,3.18,75.0,2014,0,0,EF0
IL,0.22,75.0,2014,0,0,EF0
NC,0.49,25.0,2014,0,0,EF0
NC,0.16,35.0,2014,0,0,EF0
NC,4.7,300.0,2014,5,0,EF2
NC,1.32,200.0,2014,0,0,EF1
MS,0.6,50.0,2014,0,0,EF0
MO,3.48,220.0,2014,0,0,EF2
KS,4.27,150.0,2014,25,0,EF2
MO,0.19,50.0,2014,0,0,EF0
MO,7.43,75.0,2014,0,0,EF1
NE,7.96,500.0,2014,0,0,EF2
NE,1.71,100.0,2014,0,0,EF0
IL,8.25,300.0,2014,0,0,EF1
LA,3.48,550.0,2014,0,0,EF2
MO,0.55,75.0,2014,0,0,EF1
MO,0.24,70.0,2014,5,0,EF1
IL,3.77,50.0,2014,0,0,EF0
MS,1.25,150.0,2014,0,0,EF1
OK,1.5,250.0,2014,0,0,EF1
MS,5.07,100.0,2014,0,0,EF1
LA,1.58,550.0,2014,0,0,EF2
IL,0.77,50.0,2014,0,0,EF1
MN,5.29,100.0,2014,0,0,EF0
LA,1.52,200.0,2014,0,0,EF1
IN,0.81,50.0,2014,0,0,EF1
IL,7.54,200.0,2014,1,0,EF2
MD,18.0,75.0,2014,0,0,EF0
MS,1.02,440.0,2014,0,0,EF3
TX,1.01,400.0,2014,0,0,EF2
CO,6.63,150.0,2014,0,0,EF2
FL,1.62,100.0,2014,0,0,EF1
AL,10.2,200.0,2014,0,0,EF1
WY,0.77,20.0,2014,0,0,EF0
MT,0.1,25.0,2014,0,0,EF0
AL,2.15,100.0,2014,0,0,EF1
MS,16.0,600.0,2014,8,0,EF2
KS,1.13,75.0,2014,0,0,EF0
IA,3.91,100.0,2014,0,0,EF1
NC,4.18,125.0,2014,0,0,EF1
MS,10.74,440.0,2014,2,0,EF3
AL,2.47,200.0,2014,0,0,EF2
AL,1.05,200.0,2014,0,0,EF1
TX,0.12,50.0,2014,0,0,EF0
MI,6.25,400.0,2014,6,0,EF1
TX,1.71,200.0,2014,0,0,EF0
MS,1.55,100.0,2014,0,0,EF1
FL,4.61,150.0,2014,0,0,EF1
IA,29.34,1600.0,2014,2,2,EF1
IA,9.45,200.0,2014,0,0,EF1
IA,4.24,100.0,2014,0,0,EF0
TN,20.91,500.0,2014,0,2,EF3
GA,3.39,100.0,2014,0,0,EF1
MS,0.48,100.0,2014,0,0,EF0
KS,0.68,50.0,2014,0,0,EF0
IA,0.5,50.0,2014,0,0,EF0
NM,0.1,30.0,2014,0,0,EF0
TX,0.2,50.0,2014,0,0,EF0
OK,0.37,50.0,2014,0,0,EF0
OK,0.3,40.0,2014,0,0,EF0
NV,0.23,25.0,2014,0,0,EF0
CA,0.58,50.0,2014,0,0,EF1
CA,4.02,20.0,2014,0,0,EF0
CA,0.63,25.0,2014,0,0,EF0
CO,0.42,50.0,2014,0,0,EF0
PA,0.32,100.0,2014,0,0,EF0
